Epoch,Loss,max_dk,max_dp
42,0.36077480483800173,23.60590362548828,0.9842472076416016
43,0.36709951888769865,28.879066467285156,0.9966011047363281
44,0.3708892082795501,27.738412857055664,1.090033769607544
45,0.37023909483104944,58.97319412231445,1.7511388063430786
46,0.365382868796587,41.23810958862305,1.3064019680023193
47,0.35907258465886116,21.221351623535156,0.8644929528236389
48,0.35264149215072393,27.129711151123047,0.8181308507919312
49,0.34609093237668276,39.89128494262695,1.1781738996505737
50,0.345977914519608,35.5338249206543,1.0561914443969727
51,0.35071383602917194,23.175107955932617,0.898945689201355
52,0.35661890078336,27.0589656829834,0.9552516341209412
53,0.36077288817614317,32.2540168762207,0.958482563495636
54,0.3614448057487607,59.28953552246094,1.6380040645599365
55,0.3579575680196285,41.74214172363281,1.6068695783615112
56,0.3527418961748481,21.19449806213379,1.034190058708191
57,0.34703691955655813,26.550399780273438,0.7900388836860657
58,0.34096572548151016,39.50359344482422,1.0429368019104004
59,0.3396467361599207,34.733333587646484,1.024912714958191
60,0.3435670086182654,22.76822280883789,0.8744833469390869
61,0.3492175010032952,26.25709342956543,0.9896172285079956
62,0.35363974841311574,30.740476608276367,0.9621087312698364
63,0.35519786225631833,59.09295654296875,1.750186562538147
64,0.3526136097498238,41.84722900390625,1.3868876695632935
65,0.34807877568528056,20.765939712524414,0.90823894739151
66,0.34276986913755536,25.67122459411621,0.7604182362556458
67,0.33690208243206143,38.734283447265625,1.004847764968872
68,0.3347260416485369,33.9938850402832,1.0968804359436035
69,0.3380416436120868,22.110715866088867,0.8768904805183411
70,0.34348400868475437,24.835786819458008,0.9831990599632263
71,0.3480571564286947,28.317853927612305,0.9477314352989197
72,0.3502618670463562,59.19276428222656,1.711575984954834
73,0.34830826707184315,42.079471588134766,1.472862958908081
74,0.34422930236905813,20.950241088867188,0.9853004217147827
75,0.3391484413295984,25.774707794189453,0.7321490049362183
76,0.33335511945188046,38.77484130859375,0.9735909104347229
77,0.33062605652958155,33.64424514770508,1.07925546169281
78,0.3335589440539479,21.515567779541016,0.8855137228965759
79,0.3388965530321002,25.488405227661133,1.0492802858352661
80,0.3436220455914736,29.181604385375977,0.9219315648078918
81,0.346279613673687,58.900535583496094,1.7090483903884888
82,0.3447876572608948,41.877567291259766,1.5936373472213745
83,0.3410380706191063,20.769527435302734,1.0184615850448608
84,0.3361101243644953,25.55567169189453,0.7180788516998291
85,0.33034819923341274,38.68162536621094,0.9586824178695679
86,0.3271498316898942,33.267478942871094,1.0024293661117554
87,0.32975837867707014,21.361404418945312,0.8341853022575378
88,0.33499821089208126,25.3879451751709,1.025070309638977
89,0.3398266965523362,29.365949630737305,1.0780359506607056
90,0.3428995683789253,58.7619514465332,1.508146047592163
91,0.3418057803064585,41.868316650390625,1.333860158920288
92,0.33831102307885885,20.87520980834961,0.8781822919845581
93,0.3334644753485918,25.6259765625,0.7114073038101196
94,0.3276590034365654,38.76527786254883,0.9673969149589539
95,0.32409058418124914,33.179691314697266,0.9420514106750488
96,0.3264224985614419,20.862886428833008,0.8866192698478699
97,0.33157660998404026,24.048479080200195,0.9999326467514038
98,0.3364936485886574,28.082923889160156,1.1215097904205322
99,0.3399238456040621,58.56755065917969,1.4624797105789185
100,0.3391707167029381,41.874454498291016,1.3309441804885864
101,0.33589396299794316,20.923179626464844,0.8709905743598938
102,0.3311299975030124,25.788114547729492,0.7208849191665649
103,0.32532071182504296,39.06888961791992,0.9647232294082642
104,0.32145029539242387,33.183616638183594,0.9304514527320862
105,0.32356716180220246,20.67266273498535,0.8807224035263062
106,0.32863954408094287,23.733226776123047,0.9844696521759033
107,0.333607389125973,27.622224807739258,1.1444978713989258
108,0.33730460656806827,58.29769515991211,1.3758716583251953
109,0.3368142186664045,41.73653030395508,1.2907493114471436
110,0.33370895124971867,20.834293365478516,0.8814871907234192
111,0.32899766974151134,25.976634979248047,0.7579776048660278
112,0.3231541085988283,39.331729888916016,0.9543659090995789
113,0.3190752826631069,33.08240509033203,0.9117744565010071
114,0.3210334228351712,20.549694061279297,0.8738395571708679
115,0.3260590797290206,24.134613037109375,0.9865521788597107
116,0.3310917103663087,26.516563415527344,1.0294334888458252
117,0.33502494636923075,57.91048049926758,1.429895043373108
118,0.3347723800688982,41.57020950317383,1.2460663318634033
119,0.33182696998119354,20.724180221557617,0.8715857863426208
120,0.32717318646609783,25.970165252685547,0.743272066116333
121,0.32132171373814344,39.38322448730469,0.962300181388855
122,0.3170195631682873,32.892303466796875,0.9026041030883789
123,0.31880686804652214,20.03618812561035,0.8953250050544739
124,0.3237811978906393,23.2235050201416,0.9270867109298706
125,0.3288687262684107,25.587717056274414,1.0756449699401855
126,0.33299293369054794,57.532657623291016,1.3810698986053467
127,0.3329397449269891,41.29988479614258,1.283005714416504
128,0.33013428980484605,20.438133239746094,0.8093177080154419
129,0.32553936867043376,25.554920196533203,0.8028408288955688
130,0.3196967472322285,38.975494384765625,1.0413326025009155
131,0.31522221164777875,32.347999572753906,0.9467505216598511
132,0.31688466714695096,19.787538528442383,0.8783501982688904
133,0.3218112140893936,23.60262680053711,0.9494832754135132
134,0.3269363921135664,26.022825241088867,1.054152250289917
135,0.33121707662940025,57.30449295043945,1.3356741666793823
136,0.3313247263431549,41.16786575317383,1.3022197484970093
137,0.32863903045654297,20.283199310302734,0.7831478118896484
138,0.3241096092388034,25.80951690673828,0.787207841873169
139,0.3182868445292115,39.277103424072266,1.0054280757904053
140,0.313683595508337,32.45326232910156,0.8783053755760193
141,0.3152413573116064,18.83978843688965,0.9009554386138916
142,0.3201323407702148,22.233549118041992,0.9124202132225037
143,0.3252791236154735,24.58840560913086,1.0499980449676514
144,0.32968057645484805,56.9798469543457,1.3913273811340332
145,0.32992119854316115,40.93345642089844,1.233301043510437
146,0.3273336882703006,20.113605499267578,0.7974334359169006
147,0.32285014307126403,25.776155471801758,0.8371531367301941
148,0.3170303083024919,39.24788284301758,0.9870644211769104
149,0.3123142025433481,32.211097717285156,0.8880168199539185
150,0.31378446659073234,18.345569610595703,0.8382306098937988
151,0.3186507145874202,21.670976638793945,1.0213613510131836
152,0.32383004715666175,23.82025146484375,1.055968999862671
153,0.3283150806091726,56.49917221069336,1.3844789266586304
154,0.3286577961407602,40.60092544555664,1.2946029901504517
155,0.326149245724082,19.795921325683594,0.8051204085350037
156,0.321699982509017,25.885231018066406,0.7869933247566223
157,0.31589079182595015,39.43813705444336,0.9861410856246948
158,0.3111072527244687,32.08063507080078,0.8799238801002502
159,0.31251764204353094,18.174846649169922,0.8743899464607239
160,0.3173641390167177,21.481979370117188,1.001674771308899
161,0.3225584221072495,22.645368576049805,1.0486088991165161
162,0.3271574988029897,56.32123565673828,1.3897947072982788
163,0.3276057387702167,40.533790588378906,1.2527905702590942
164,0.3251616465859115,19.77110481262207,0.7893425226211548
165,0.3207462546415627,26.035625457763672,0.74005126953125
166,0.31493372144177556,39.495853424072266,0.9674096703529358
167,0.310070235747844,32.09819793701172,0.8704030513763428
168,0.3114210139028728,14.872546195983887,0.8526070713996887
169,0.3162429262883961,20.702346801757812,1.0255539417266846
170,0.3214503633789718,21.780424118041992,1.0564641952514648
171,0.32610833970829844,55.93187713623047,1.4487005472183228
172,0.3266302780248225,40.23683166503906,1.278734564781189
173,0.32424346217885613,19.488712310791016,0.7684126496315002
174,0.31985144736245275,25.806917190551758,0.8341407775878906
175,0.3140428573824465,39.38875961303711,1.0056408643722534
176,0.3091182173229754,31.81386947631836,0.872470498085022
177,0.3104160358197987,13.84160041809082,0.8822522163391113
178,0.3152257935144007,20.757251739501953,0.9640417695045471
179,0.3204514696262777,21.05949592590332,1.0540006160736084
180,0.32518097711727023,55.50450134277344,1.5878896713256836
181,0.3257758333347738,39.93595886230469,1.3892742395401
182,0.32343060057610273,19.22956657409668,0.7981454730033875
183,0.31903974898159504,25.788997650146484,0.7902997732162476
184,0.3132081367075443,39.214725494384766,0.9975187182426453
185,0.30824734130874276,31.385099411010742,0.8547054529190063
186,0.3095230241306126,13.812821388244629,0.8395065665245056
187,0.3143394561484456,19.928665161132812,1.0272738933563232
188,0.31958889961242676,21.045320510864258,1.1102056503295898
189,0.324363405816257,55.05577850341797,1.5569806098937988
190,0.3250002199783921,39.587135314941406,1.3925319910049438
191,0.32268147449940443,18.954444885253906,0.7930598258972168
192,0.31829766277223825,25.91754722595215,0.7846649885177612
193,0.31247024331241846,39.4082145690918,1.0043708086013794
194,0.3074379460886121,31.29924774169922,0.852615475654602
195,0.3086606916040182,16.705467224121094,0.8553295731544495
196,0.31345285940915346,19.107255935668945,1.0544567108154297
197,0.31870346143841743,20.713281631469727,1.1032742261886597
198,0.3235374428331852,54.731449127197266,1.54292631149292
199,0.32423542719334364,39.39336013793945,1.359773874282837
200,0.32196057634428144,18.812705993652344,0.7522557377815247
201,0.31760188518092036,26.337383270263672,0.7583349943161011
202,0.31177422357723117,39.76723861694336,0.9997003674507141
203,0.3067056806758046,31.33177375793457,0.864046037197113
204,0.3078911919146776,16.480093002319336,0.9013490676879883
205,0.31266596633940935,18.697519302368164,0.940388560295105
206,0.31792417634278536,20.475107192993164,1.147765874862671
207,0.3228164315223694,54.507789611816406,1.5185763835906982
208,0.32357089780271053,39.2890510559082,1.3638170957565308
209,0.3213409027084708,18.758264541625977,0.7450034618377686
210,0.3169980328530073,26.751182556152344,0.7371190190315247
211,0.31116830883547664,40.000328063964844,1.007483720779419
212,0.3060575029812753,31.295040130615234,0.8465200662612915
213,0.307201802264899,15.968149185180664,0.9276716709136963
214,0.3119596615433693,18.073314666748047,0.9186357855796814
215,0.3172221900895238,16.177217483520508,1.1295002698898315
216,0.32217583153396845,54.307865142822266,1.5387855768203735
217,0.32298496598377824,39.15502166748047,1.4023417234420776
218,0.32078292965888977,18.627742767333984,0.7919199466705322
219,0.31643898133188486,26.98633575439453,0.7509195804595947
220,0.3105896757915616,40.106998443603516,1.0324186086654663
221,0.3054407015442848,31.25843620300293,0.8543379306793213
222,0.30656046606600285,15.833124160766602,0.8843773603439331
223,0.3113122843205929,17.936019897460938,0.9093599319458008
224,0.3165875654667616,16.134807586669922,1.1149792671203613
225,0.32159067038446665,54.117733001708984,1.5320546627044678
226,0.32244565710425377,39.01874923706055,1.39814293384552
227,0.3202755618840456,18.483434677124023,0.7818922400474548
228,0.315947144292295,27.333724975585938,0.7782977819442749
229,0.31010044924914837,40.52399826049805,1.0362870693206787
230,0.30490946723148227,31.446266174316406,0.8578892350196838
231,0.3059968217276037,15.5623140335083,0.8444322347640991
232,0.3107332345098257,17.364412307739258,0.9466346502304077
233,0.3160119466483593,16.308263778686523,1.1264325380325317
234,0.3210636358708143,53.96894073486328,1.528151273727417
235,0.3219703701324761,38.947662353515625,1.4355690479278564
236,0.3198335124179721,18.416465759277344,0.798481822013855
237,0.3155199075117707,27.483945846557617,0.8036384582519531
238,0.3096672589890659,40.49873733520508,1.0252970457077026
239,0.3044284381903708,31.22129249572754,0.8561075925827026
240,0.30548034654930234,14.977547645568848,0.8459828495979309
241,0.3101997706107795,16.8231143951416,0.945610523223877
242,0.3154786634258926,16.400854110717773,1.1240721940994263
243,0.3205668432638049,53.74837875366211,1.5679800510406494
244,0.3215139741078019,38.82694625854492,1.401181936264038
245,0.3194069378077984,18.311399459838867,0.7775301337242126
246,0.31510464381426573,27.673053741455078,0.7703322768211365
247,0.30925355618819594,40.650943756103516,1.0012681484222412
248,0.3039725781418383,31.036815643310547,0.8482905626296997
249,0.30499614449217916,14.631184577941895,0.8370019197463989
250,0.30970855336636305,16.369842529296875,0.9283460378646851
251,0.3149991910904646,16.531126022338867,1.1235631704330444
252,0.3201298415660858,53.66832733154297,1.570369839668274
253,0.3211148390546441,38.814762115478516,1.3884632587432861
254,0.3190270569175482,18.292863845825195,0.7647581100463867
255,0.3147268556058407,27.882328033447266,0.7619984149932861
256,0.30886622751131654,40.73188781738281,1.0176825523376465
257,0.3035490335896611,30.86750030517578,0.8474265336990356
258,0.3045529266819358,14.211567878723145,0.8211305141448975
259,0.3092662524431944,16.105213165283203,0.9447730779647827
260,0.3145721545442939,17.5423583984375,1.131771445274353
261,0.31972367502748966,53.498268127441406,1.6101402044296265
262,0.3207333371974528,38.70408248901367,1.3919315338134766
263,0.31865938240662217,18.15970230102539,0.7529813051223755
264,0.31435994105413556,28.014862060546875,0.7094839215278625
265,0.30848804861307144,40.79747009277344,0.9790987372398376
266,0.3031282923184335,30.823333740234375,0.8431717157363892
267,0.30410704342648387,13.930662155151367,0.7488495111465454
268,0.30881835613399744,15.651092529296875,0.9527631998062134
269,0.3141380865126848,17.17420196533203,1.121693730354309
270,0.3193292492069304,53.3587760925293,1.5223655700683594
271,0.3203734536655247,38.600582122802734,1.3730075359344482
272,0.3183158072642982,18.067800521850586,0.7698962688446045
273,0.3140127672813833,28.18228530883789,0.7147963047027588
274,0.3081222134642303,40.922119140625,1.0137221813201904
275,0.3027223045937717,30.570987701416016,0.8460496664047241
276,0.303675779607147,10.573603630065918,0.7327854037284851
277,0.30838736752048135,15.115488052368164,0.9748011827468872
278,0.31372463004663587,16.88272476196289,1.1357463598251343
279,0.3189461110159755,53.24855422973633,1.5066359043121338
280,0.3200163468718529,38.49852752685547,1.3653271198272705
281,0.3179698991589248,17.961341857910156,0.7442092299461365
282,0.3136597075499594,28.243162155151367,0.7349810600280762
283,0.30775045743212104,40.91321563720703,1.0058739185333252
284,0.30231695575639606,30.443204879760742,0.8478180766105652
285,0.3032592120580375,13.08119010925293,0.7250015139579773
286,0.30798437306657434,14.564936637878418,0.991822361946106
287,0.31335249030962586,17.147891998291016,1.1514101028442383
288,0.3186089936643839,53.14894485473633,1.5484219789505005
289,0.3197050862945616,38.44089126586914,1.33963143825531
290,0.31766615342348814,17.894393920898438,0.7382295727729797
291,0.31334035750478506,28.37070083618164,0.7447346448898315
292,0.3074022145010531,40.903236389160156,1.0168029069900513
293,0.30194549774751067,30.145200729370117,0.8398814797401428
294,0.3028816650621593,12.715210914611816,0.7162288427352905
295,0.3076257682405412,14.720985412597656,1.0045177936553955
296,0.31302356580272317,17.46471405029297,1.1595807075500488
297,0.31830566469579935,52.962032318115234,1.4935345649719238
298,0.31942272325977683,38.31027603149414,1.3214523792266846
299,0.3173850146122277,17.768199920654297,0.7400585412979126
300,0.3130436888895929,28.532081604003906,0.7340322136878967
301,0.30708464002236724,41.09564971923828,1.004471778869629
302,0.3015962215140462,30.200225830078125,0.8454406261444092
303,0.3025195514783263,9.989301681518555,0.7084717750549316
304,0.3072709599509835,14.796093940734863,0.9917014837265015
305,0.3126937123015523,17.716798782348633,1.1353623867034912
306,0.3180138599127531,52.8590087890625,1.5017180442810059
307,0.3191602220758796,38.2376594543457,1.3035913705825806
308,0.3171325633302331,17.694116592407227,0.6982408165931702
309,0.3127806941047311,28.65894317626953,0.6742583513259888
310,0.3067992925643921,41.18849182128906,0.9630364179611206
311,0.301287985406816,30.025535583496094,0.8492130041122437
312,0.3022070098668337,10.01496696472168,0.7320173978805542
313,0.30697080167010427,14.938613891601562,1.0030772686004639
314,0.31241170829162,17.701242446899414,1.1072378158569336
315,0.31776684848591685,52.795650482177734,1.4890819787979126
316,0.31893349764868617,38.20619201660156,1.2076189517974854
317,0.3169034752063453,17.645854949951172,0.647239089012146
318,0.3125300663523376,28.952011108398438,0.666265070438385
319,0.30651726434007287,41.39226150512695,0.9743640422821045
320,0.30097911413758993,29.996219635009766,0.8460723757743835
321,0.3018883625045419,9.538371086120605,0.7193590402603149
322,0.3066605585627258,15.056803703308105,0.9926002025604248
323,0.3121211673133075,17.79829216003418,1.0967957973480225
324,0.3175161415711045,52.75837326049805,1.4615355730056763
325,0.3187097208574414,38.20777130126953,1.246348261833191
326,0.31668512057513,17.654462814331055,0.6449028253555298
327,0.3122937688603997,29.250802993774414,0.6674076914787292
328,0.3062533875927329,41.6597900390625,0.9692209959030151
329,0.3006963417865336,29.898788452148438,0.8464080691337585
330,0.30160012701526284,9.164459228515625,0.719397246837616
331,0.3063882919959724,15.369787216186523,0.9812048673629761
332,0.31187192583456635,18.10051918029785,1.1539984941482544
333,0.3172941035591066,52.638816833496094,1.5560940504074097
334,0.3185061449185014,38.10042190551758,1.1993426084518433
335,0.31648137141019106,17.5487060546875,0.6046522259712219
336,0.3120767381042242,29.409215927124023,0.6876198053359985
337,0.3060122253373265,41.76561737060547,0.9169604182243347
338,0.30042947456240654,29.767406463623047,0.8264899849891663
339,0.30132678989320993,9.339600563049316,0.73537278175354
340,0.3061218885704875,15.386312484741211,0.9981485605239868
341,0.31161838583648205,18.001718521118164,1.1417890787124634
342,0.3170588193461299,52.53654861450195,1.5037089586257935
343,0.3182829199358821,38.04602813720703,1.2022794485092163
344,0.31625807797536254,17.498559951782227,0.6078349947929382
345,0.31184503016993403,29.74563980102539,0.657356321811676
346,0.3057716703042388,42.03049850463867,0.9318280220031738
347,0.30016827303916216,29.860979080200195,0.8224233388900757
348,0.3010612530633807,8.97076416015625,0.7214955687522888
349,0.30586709175258875,15.49748420715332,0.9801201820373535
350,0.3113822899758816,18.143938064575195,1.146898865699768
351,0.31685139890760183,52.461830139160156,1.4890692234039307
352,0.31809740094468,38.0027961730957,1.1674948930740356
353,0.3160764663480222,17.454856872558594,0.5880879163742065
354,0.31164990877732635,29.74677848815918,0.6831556558609009
355,0.3055562009103596,42.045997619628906,0.9285020232200623
356,0.2999196629971266,29.759197235107422,0.8100272417068481
357,0.3007968980818987,8.880017280578613,0.7064717411994934
358,0.3056017579510808,15.552220344543457,0.9861946105957031
359,0.31112312618643045,18.152135848999023,1.1437839269638062
360,0.31661649513989687,52.429840087890625,1.5642176866531372
361,0.3178810770623386,37.98517990112305,1.1585197448730469
362,0.3158639008179307,17.443635940551758,0.5662468075752258
363,0.3114242982119322,29.91190528869629,0.6731102466583252
364,0.3053122991696,42.15439224243164,0.9437675476074219
365,0.2996568870730698,29.630565643310547,0.8098893761634827
366,0.30052935937419534,8.693254470825195,0.6719546914100647
367,0.3053476014174521,15.727834701538086,0.9889169931411743
368,0.3108894801698625,18.337646484375,1.1354668140411377
369,0.3163968757726252,52.32389450073242,1.5067881345748901
370,0.3176688407547772,37.915138244628906,1.1813910007476807
371,0.315647816285491,17.355865478515625,0.5866633057594299
372,0.3112003989517689,30.097900390625,0.6926143765449524
373,0.3050813050940633,42.242774963378906,0.9120991826057434
374,0.299420059658587,29.768882751464844,0.8035866618156433
375,0.3002925356850028,8.6165132522583,0.6716945171356201
376,0.30511469999328256,15.678973197937012,0.9797788858413696
377,0.31065952265635133,18.260709762573242,1.1399245262145996
378,0.31617467384785414,52.24279022216797,1.4536597728729248
379,0.3174522081390023,37.878963470458984,1.1565542221069336
380,0.3154313489794731,17.323745727539062,0.5694537162780762
381,0.3109761057421565,30.2908935546875,0.6770592331886292
382,0.3048438522964716,42.31668472290039,0.8824621438980103
383,0.2991643249988556,29.62858009338379,0.8038575649261475
384,0.3000311339274049,8.640752792358398,0.6759738922119141
385,0.3048647213727236,15.873994827270508,0.9820655584335327
386,0.3104270277544856,18.32622718811035,1.1378138065338135
387,0.3159496719017625,52.114933013916016,1.5037586688995361
388,0.3172343228943646,37.74407196044922,1.1544814109802246
389,0.3152152798138559,17.173254013061523,0.5392987728118896
390,0.31075710570439696,30.32648468017578,0.6996119618415833
391,0.30462345434352756,42.39017868041992,0.8774204254150391
392,0.2989328168332577,29.59172821044922,0.8008570075035095
393,0.29979969933629036,8.777544975280762,0.7433809041976929
394,0.30464437371119857,16.01373291015625,0.9517430067062378
395,0.3102201991714537,18.430063247680664,1.140898585319519
396,0.3157496922649443,52.02458572387695,1.4871386289596558
397,0.31703840382397175,37.65814208984375,1.1791023015975952
398,0.3150147092528641,17.0810546875,0.5889456868171692
399,0.3105453900061548,30.57495880126953,0.6964240074157715
400,0.30439829267561436,42.59774398803711,0.8738216161727905
401,0.29870488308370113,29.521455764770508,0.7981927394866943
402,0.29957573488354683,8.532698631286621,0.7276301383972168
403,0.3044271902181208,15.949519157409668,0.9668760895729065
404,0.31001225439831614,18.35088539123535,1.1418315172195435
405,0.3155506062321365,51.96939468383789,1.4992444515228271
406,0.31683861976489425,37.62900924682617,1.1379296779632568
407,0.31481316965073347,17.04266929626465,0.5369398593902588
408,0.3103423546999693,30.929019927978516,0.7162027359008789
409,0.3041941588744521,42.8621826171875,0.8852490186691284
410,0.29849654994904995,29.58954429626465,0.8030412197113037
411,0.29937005415558815,8.499565124511719,0.6995365023612976
412,0.3042312692850828,16.09290313720703,0.9630119204521179
413,0.3098254073411226,18.412385940551758,1.1445103883743286
414,0.31536850333213806,51.91937255859375,1.5179444551467896
415,0.3166591078042984,37.592384338378906,1.127341389656067
416,0.31462968420237303,16.99859046936035,0.5362582802772522
417,0.3101469986140728,31.030746459960938,0.7195907235145569
418,0.30398854427039623,42.954044342041016,0.875640332698822
419,0.2982969409786165,29.525772094726562,0.7894981503486633
420,0.29918046994134784,8.758722305297852,0.6940118670463562
421,0.3040543026290834,16.181385040283203,0.9684742093086243
422,0.3096590773202479,18.52300262451172,1.1406829357147217
423,0.3151936321519315,51.79439163208008,1.531449556350708
424,0.31647536251693964,37.5005989074707,1.1408677101135254
425,0.3144347374327481,16.90507698059082,0.5365175604820251
426,0.30993947153910995,31.218305587768555,0.7446215748786926
427,0.3037709854543209,43.07952880859375,0.8629921078681946
428,0.2980819237418473,29.494853973388672,0.7841903567314148
429,0.2989741205237806,8.505112648010254,0.684853196144104
430,0.3038608757779002,16.24431800842285,0.9692937135696411
431,0.3094760226085782,18.55470085144043,1.1310280561447144
432,0.31500221649184823,51.69725799560547,1.4677040576934814
433,0.31627614004537463,37.4052848815918,1.1557121276855469
434,0.31422804668545723,16.800941467285156,0.5467554330825806
435,0.30972736794501543,31.333690643310547,0.757900595664978
436,0.3035539984703064,43.13991165161133,0.8653735518455505
437,0.2978647560812533,29.395458221435547,0.7833258509635925
438,0.29876843513920903,8.638285636901855,0.6766294836997986
439,0.30366890504956245,16.402544021606445,0.968802809715271
440,0.3092935550957918,18.660629272460938,1.152703046798706
441,0.3148160744458437,51.609832763671875,1.53594970703125
442,0.3160858992487192,37.326866149902344,1.1128677129745483
443,0.3140286826528609,16.7182674407959,0.5251339077949524
444,0.30951265012845397,31.429283142089844,0.7494034171104431
445,0.3033247282728553,43.207557678222656,0.8622007966041565
446,0.29763065185397863,29.356801986694336,0.7749184966087341
447,0.2985363584011793,8.316588401794434,0.6859427690505981
448,0.30344387516379356,16.46028709411621,0.9548877477645874
449,0.30907981656491756,18.726806640625,1.1469850540161133
450,0.3146069189533591,51.559757232666016,1.5125178098678589
451,0.31587711395695806,37.28612518310547,1.1097798347473145
452,0.3138136714696884,16.700176239013672,0.5202933549880981
453,0.3092869711108506,31.65599250793457,0.7830483317375183
454,0.30308830365538597,43.414093017578125,0.8527945876121521
455,0.29740100214257836,29.350181579589844,0.7644333243370056
456,0.2983164465986192,8.587067604064941,0.6973905563354492
457,0.3032378600910306,16.50983428955078,0.9739357233047485
458,0.3088836194947362,18.67567253112793,1.144648551940918
459,0.3143997141160071,51.48472595214844,1.3932199478149414
460,0.3156586727127433,37.21711349487305,1.0809104442596436
461,0.3135840082541108,16.642274856567383,0.5274309515953064
462,0.3090462083928287,31.90692710876465,0.7755188345909119
463,0.3028378877788782,43.61076736450195,0.8573541045188904
464,0.2971617551520467,29.405302047729492,0.7580145001411438
465,0.298090741969645,8.330842018127441,0.669707179069519
466,0.30302772345021367,16.647584915161133,0.9591166973114014
467,0.3086878745816648,18.82340431213379,1.121221899986267
468,0.3141990094445646,51.409671783447266,1.380603313446045
469,0.31544887367635965,37.149234771728516,1.1030081510543823
470,0.31336225010454655,16.578914642333984,0.5278164148330688
471,0.30881006829440594,32.06412124633789,0.7500611543655396
472,0.30258922511711717,43.76044845581055,0.8450307846069336
473,0.29691564990207553,29.425922393798828,0.7526137232780457
474,0.2978530735708773,8.319368362426758,0.6569914221763611
475,0.30280447471886873,16.683063507080078,0.9434905648231506
476,0.30848072096705437,18.83749008178711,1.1066601276397705
477,0.31398629071190953,51.314918518066406,1.3939855098724365
478,0.3152294787578285,37.06746292114258,1.070486307144165
479,0.3131345617584884,16.50009536743164,0.5240029096603394
480,0.3085758974775672,32.30436325073242,0.7518665790557861
481,0.3023481871932745,44.006378173828125,0.8488924503326416
482,0.29667690861970186,29.537425994873047,0.7445718050003052
483,0.2976214652881026,8.196211814880371,0.6575296521186829
484,0.3025855221785605,16.761343002319336,0.9398534297943115
485,0.30827502254396677,18.84261703491211,1.0994603633880615
486,0.3137743934057653,51.240325927734375,1.3362584114074707
487,0.3150126952677965,37.0067253112793,1.059863567352295
488,0.3129108902066946,16.435152053833008,0.5175126194953918
489,0.3083405587822199,32.50889205932617,0.7395117878913879
490,0.30210193572565913,44.17693328857422,0.8463969230651855
491,0.29644174268469214,29.601844787597656,0.7416642904281616
492,0.2974008354358375,7.94553804397583,0.6715458035469055
493,0.3023772514425218,16.737598419189453,0.9469767808914185
494,0.30807652696967125,18.779949188232422,1.0856763124465942
495,0.31356643280014396,51.173824310302734,1.310252070426941
496,0.31479579163715243,36.94676208496094,1.0328216552734375
497,0.3126863264478743,16.37847900390625,0.5142389535903931
498,0.3081050906330347,32.68555450439453,0.7238947153091431
499,0.30185369635000825,44.344329833984375,0.8519245982170105
500,0.29619828425347805,29.589778900146484,0.7358100414276123
501,0.2971668541431427,7.821200847625732,0.6538072824478149
